t,a
231.8,0.007197046
232.0,0.006702727
232.2,0.006506779
232.4,0.005780867
232.6,0.005529603
232.8,0.006203734
233.0,0.006268881
233.2,0.006337642
233.4,0.006164428
233.6,0.00564156
233.8,0.005370301
234.0,0.005832323
234.2,0.005851612
234.4,0.005430228
234.6,0.00564137
234.8,0.005851133
235.0,0.005534765
235.2,0.006640805
235.4,0.005687656
235.6,0.005554924
235.8,0.00654468
236.0,0.005564366
236.2,0.005347962
236.4,0.007409548
236.6,0.006906812
236.8,0.00580446
237.0,0.005932642
237.2,0.005074161
237.4,0.006292677
237.6,0.006542488
237.8,0.00682915
238.0,0.005565052
238.2,0.006276565
238.4,0.006182198
238.6,0.007300501
238.8,0.00658045
239.0,0.006462061
239.2,0.005970382
239.4,0.006088765
239.6,0.005571633
239.8,0.006302237
240.0,0.006037816
240.2,0.005019058
240.4,0.005631908
240.6,0.005534289
240.8,0.006739077
241.0,0.00756906
241.2,0.005007391
241.4,0.006263523
241.6,0.006062166
241.8,0.006203407
242.0,0.006671071
242.2,0.006360658
242.4,0.006630025
242.6,0.006204135
242.8,0.005816563
243.0,0.005420478
243.2,0.006109344
243.4,0.005622021
243.6,0.006469705
243.8,0.006222964
244.0,0.005658736
244.2,0.005788995
244.4,0.006694642
244.6,0.005741893
244.8,0.005764273
245.0,0.006341579
245.2,0.005682342
245.4,0.005089594
245.6,0.006427037
245.8,0.006064312
246.0,0.004658475
246.2,0.00571535
246.4,0.0060188
246.6,0.005448162
246.8,0.006446202
247.0,0.005945075
247.2,0.005881941
247.4,0.005930118
247.6,0.004913367
247.8,0.005865814
248.0,0.005877253
248.2,0.00648415
248.4,0.005947571
248.6,0.005785526
248.8,0.00529314
249.0,0.006097775
249.2,0.006589978
249.4,0.005999667
249.6,0.005272983
249.8,0.006696757
250.0,0.006428808
250.2,0.005869806
250.4,0.005188261
250.6,0.005959468
250.8,0.006455734
251.0,0.005970252
251.2,0.005459236
251.4,0.006833134
251.6,0.004973684
251.8,0.005382885
252.0,0.005323338
252.2,0.005344589
252.4,0.006282606
252.6,0.006295795
252.8,0.007117757
253.0,0.005448167
253.2,0.006137468
253.4,0.005249125
253.6,0.006224332
253.8,0.0061677
254.0,0.005333022
254.2,0.005215523
254.4,0.005262807
254.6,0.004753591
254.8,0.004907447
255.0,0.005640016
255.2,0.006395635
255.4,0.005898534
255.6,0.005539578
255.8,0.005428235
256.0,0.005600418
256.2,0.005455738
256.4,0.005023147
256.6,0.005758422
256.8,0.006203061
257.0,0.00568702
257.2,0.005937495
257.4,0.005190029
257.6,0.004801428
257.8,0.005579262
258.0,0.006139463
258.2,0.005773248
258.4,0.0067441
258.6,0.006783289
258.8,0.005074018
259.0,0.005720798
259.2,0.004685447
259.4,0.006840727
259.6,0.006485779
259.8,0.005676035
260.0,0.005038482
260.2,0.005932755
260.4,0.006023263
260.6,0.006329092
260.8,0.006566585
261.0,0.00575477
261.2,0.005717148
261.4,0.00610704
261.6,0.005436562
261.8,0.006480881
262.0,0.006098
262.2,0.005039728
262.4,0.006490587
262.6,0.005951439
262.8,0.005570208
263.0,0.00671134
263.2,0.005994967
263.4,0.005082379
263.6,0.005511079
263.8,0.005526627
264.0,0.005936736
264.2,0.006916767
264.4,0.006290783
264.6,0.005358929
264.8,0.006231587
265.0,0.00504306
265.2,0.005444151
265.4,0.005848247
265.6,0.005803754
265.8,0.005339292
266.0,0.005397331
266.2,0.005559739
266.4,0.006156175
266.6,0.00526737
266.8,0.004843504
267.0,0.00536133
267.2,0.006064924
267.4,0.005699307
267.6,0.006072755
267.8,0.005567132
268.0,0.005207704
268.2,0.005446444
268.4,0.006569013
268.6,0.005766711
268.8,0.006195542
269.0,0.006489174
